1.62039e-27	2.82314e-117
2.59256e-27	-1.82227e-29
3.56473e-27	-3.18934e-29
4.5369e-27	-3.64605e-29
5.50907e-27	-2.73719e-29
6.48123e-27	-7.59176e-32
7.4534e-27	4.54548e-29
8.42557e-27	9.10403e-29
9.39774e-27	1.13921e-28
1.03699e-26	9.13377e-29
1.13421e-26	5.31013e-31
1.23142e-26	-1.63269e-28
1.32864e-26	-3.32003e-28
1.42586e-26	-4.19186e-28
1.52308e-26	-3.38332e-28
1.62029e-26	-2.95641e-30
1.71751e-26	6.06371e-28
1.81473e-26	1.23598e-27
1.91194e-26	1.5627e-27
2.00916e-26	1.26333e-27
2.10638e-26	1.4696e-29
2.20359e-26	-2.25755e-27
2.30081e-26	-4.60824e-27
2.39803e-26	-5.83112e-27
2.49524e-26	-4.71996e-27
2.59246e-26	-6.85087e-29
2.68968e-26	8.40641e-27
2.7869e-26	1.71832e-26
2.88411e-26	2.176e-26
2.98133e-26	1.76351e-26
3.07855e-26	3.066e-28
3.17576e-26	-3.13031e-26
3.27298e-26	-6.4073e-26
3.3702e-26	-8.1202e-26
3.46741e-26	-6.58894e-26
3.56463e-26	-1.33403e-27
3.66185e-26	1.16563e-25
3.75906e-26	2.38916e-25
3.85628e-26	3.03022e-25
3.9535e-26	2.46179e-25
4.05071e-26	5.68595e-27
4.14793e-26	-4.34046e-25
4.24515e-26	-8.90873e-25
4.34237e-26	-1.13079e-24
4.43958e-26	-9.19785e-25
4.5368e-26	-2.38562e-26
4.63402e-26	1.61624e-24
4.73123e-26	3.32189e-24
4.82845e-26	4.21976e-24
4.92567e-26	3.43652e-24
5.02288e-26	9.88562e-26
5.1201e-26	-6.01832e-24
5.21732e-26	-1.23866e-23
5.31453e-26	-1.57468e-23
5.41175e-26	-1.28396e-23
5.50897e-26	-4.05548e-25
5.60619e-26	2.241e-23
5.7034e-26	4.61872e-23
5.80062e-26	5.87621e-23
5.89784e-26	4.7971e-23
5.99505e-26	1.64997e-24
6.09227e-26	-8.34461e-23
6.18949e-26	-1.72222e-22
6.2867e-26	-2.19281e-22
6.38392e-26	-1.79228e-22
6.48114e-26	-6.66628e-24
6.57835e-26	3.10719e-22
6.67557e-26	6.42177e-22
6.77279e-26	8.18285e-22
6.87e-26	6.69625e-22
6.96722e-26	2.6774e-23
7.06444e-26	-1.15699e-21
7.16166e-26	-2.39453e-21
7.25887e-26	-3.05357e-21
7.35609e-26	-2.50181e-21
7.45331e-26	-1.06985e-22
7.55052e-26	4.30811e-21
7.64774e-26	8.92863e-21
7.74496e-26	1.13949e-20
7.84217e-26	9.3471e-21
7.93939e-26	4.25594e-22
8.03661e-26	-1.60414e-20
8.13382e-26	-3.32927e-20
8.23104e-26	-4.25217e-20
8.32826e-26	-3.49218e-20
8.42548e-26	-1.68643e-21
8.52269e-26	5.97305e-20
8.61991e-26	1.2414e-19
8.71713e-26	1.58676e-19
8.81434e-26	1.30471e-19
8.91156e-26	6.65944e-21
9.00878e-26	-2.22406e-19
9.10599e-26	-4.62887e-19
9.20321e-26	-5.92122e-19
9.30043e-26	-4.87452e-19
9.39764e-26	-2.62158e-20
9.49486e-26	8.28127e-19
9.59208e-26	1.72598e-18
9.68929e-26	2.20958e-18
9.78651e-26	1.82115e-18
9.88373e-26	1.02916e-19
9.98095e-26	-3.0835e-18
1.00782e-25	-6.43572e-18
