0	0
0.40004	0.0105184
0.80008	0.0407733
1.20012	0.0865217
1.60016	0.141619
2.0002	0.198474
2.40024	0.249227
2.80028	0.286704
3.20032	0.305371
3.60036	0.302036
4.0004	0.276245
4.40044	0.230322
4.80048	0.169038
5.20052	0.0989726
5.60056	0.0276543
6.0006	-0.0374117
6.40064	-0.0896862
6.80068	-0.124392
7.20072	-0.139061
7.60076	-0.133761
8.0008	-0.11099
8.40084	-0.0752483
8.80088	-0.0323751
9.20092	0.0112777
9.60096	0.0496989
10.001	0.077992
10.401	0.0929656
10.8011	0.0934671
11.2011	0.080424
11.6012	0.0565993
12.0012	0.0261057
12.4012	-0.00624352
12.8013	-0.0356506
13.2013	-0.0580123
13.6014	-0.0704686
14.0014	-0.0717491
14.4014	-0.0622763
14.8015	-0.0440211
15.2015	-0.0201419
15.6016	0.00553157
16.0016	0.0290897
16.4016	0.0471204
16.8017	0.0571884
17.2017	0.0581524
17.6018	0.0502782
18.0018	0.0351396
18.4018	0.0153303
18.8019	-0.00596351
19.2019	-0.0254632
19.602	-0.0402912
20.002	-0.048387
20.402	-0.0487851
20.8021	-0.04172
21.2021	-0.0285464
21.6022	-0.0114949
22.0022	0.00669584
22.4022	0.0232109
22.8023	0.0355879
23.2023	0.0420781
23.6024	0.0418882
24.0024	0.0352696
24.4024	0.0234463
24.8025	0.00839816
25.2025	-0.00746456
25.6026	-0.0216819
26.0026	-0.0321209
26.4026	-0.0372919
26.8027	-0.036557
27.2027	-0.0302028
27.6028	-0.0193704
28.0028	-0.00585592
28.4028	0.00818245
28.8029	0.0205659
29.2029	0.0294298
29.603	0.0335015
30.003	0.0322802
30.403	0.0260938
30.8031	0.0160273
31.2031	0.00373618
31.6032	-0.00882268
32.0032	-0.0196999
32.4032	-0.0272538
32.8033	-0.0303963
33.2033	-0.0287472
33.6034	-0.0226759
34.0034	-0.0132275
34.4034	-0.00194492
34.8035	0.00938037
35.2035	0.018991
35.6036	0.0254347
36.0036	0.027782
36.4036	0.0257587
36.8037	0.019774
37.2037	0.0108426
37.6038	0.000414424
38.0038	-0.0098587
38.4038	-0.0183836
38.8039	-0.0238713
39.2039	-0.0255306
39.604	-0.023181
40.004	-0.0172682
40.404	-0.00878255
40.8041	0.000904969
41.2041	0.0102634
41.6042	0.0178424
42.0042	0.0224959
42.4042	0.0235547
42.8043	0.020921
43.2043	0.0150737
43.6044	0.00698273
44.0044	-0.00205031
44.4044	-0.0106007
44.8045	-0.0173443
45.2045	-0.021262
45.6046	-0.0217926
46.0046	-0.0189123
46.4046	-0.0131294
46.8047	-0.00539543
47.2047	0.00304983
47.6048	0.0108768
48.0048	0.0168745
48.4048	0.0201372
48.8049	0.0202006
49.2049	0.0171069
49.605	0.0113901
50.005	0.00398496
50.405	-0.0039254
50.8051	-0.0110976
51.2051	-0.016423
51.6052	-0.0190983
52.0052	-0.0187465
52.4052	-0.0154689
52.8053	-0.00982203
53.2053	-0.002724
53.6054	0.00469412
54.0054	0.0112681
54.4054	0.0159827
54.8055	0.0181281
55.2055	0.0174062
55.6056	0.0139711
56.0056	0.00839885
56.4056	0.00159126
56.8057	-0.00536951
57.2057	-0.0113925
57.6058	-0.0155487
58.0058	-0.0172135
58.4058	-0.0161607
58.8059	-0.0125921
59.2059	-0.00710002
59.606	-0.000569918
60.006	0.00596241
60.406	0.0114745
60.8061	0.015117
61.2061	0.0163442
61.6062	0.0149954
62.0062	0.011315
62.4062	0.00590919
62.8063	-0.000353522
63.2063	-0.0064816
63.6064	-0.0115171
64.0064	-0.0146849
64.4064	-0.0155123
64.8065	-0.0138985
65.2065	-0.0101264
65.6066	-0.0048132
66.0066	0.00118998
66.4066	0.00693429
66.8067	0.0115228
67.2067	0.0142504
67.6068	0.0147116
68.0068	0.012861
68.4068	0.00901565
68.8069	0.00380146
69.2069	-0.00194847
69.607	-0.00732674
70.007	-0.0114946
70.407	-0.0138124
70.8071	-0.0139379
71.2071	-0.0118759
71.6072	-0.0079744
72.0072	-0.00286546
72.4072	0.00263647
72.8073	0.00766434
73.2073	0.0114349
73.6074	0.0133706
74.0074	0.0131878
74.4074	0.0109379
74.8075	0.00699587
75.2075	0.00199815
75.6076	-0.00326021
76.0076	-0.00795164
76.4076	-0.0113462
76.8077	-0.0129248
77.2077	-0.0124588
77.6078	-0.0100422
78.0078	-0.0060744
78.4078	-0.00119365
78.8079	0.00382492
79.2079	0.00819245
79.608	0.0112302
80.008	0.0124747
80.408	0.0117486
80.8081	0.00918528
81.2081	0.00520525
81.6082	0.000447016
82.0082	-0.00433501
82.4082	-0.00839002
82.8083	-0.0110886
83.2083	-0.0120201
83.6084	-0.0110554
84.0084	-0.00836382
84.4084	-0.00438443
84.8085	0.000245946
85.2085	0.00479423
85.6086	0.00854712
86.0086	0.0109228
86.4086	0.011561
86.8087	0.0103776
87.2087	0.00757519
87.6088	0.00360854
88.0088	-0.000888816
88.4088	-0.00520584
88.8089	-0.00866622
89.2089	-0.0107342
89.609	-0.0110976
90.009	-0.00971435
90.409	-0.00681731
90.8091	-0.00287482
91.2091	0.00148471
91.6092	0.00557286
92.0092	0.00874989
92.4092	0.0105246
92.8093	0.0106305
93.2093	0.00906509
93.6094	0.00608873
94.0094	0.00218099
94.4094	-0.00203632
94.8095	-0.00589805
95.2095	-0.00880048
95.6096	-0.0102957
96.0096	-0.0101604
96.4096	-0.00842955
96.8097	-0.00538823
97.2097	-0.00152513
97.6098	0.00254601
98.0098	0.00618376
98.4098	0.00882005
98.8099	0.0100487
99.2099	0.00968803
99.61	0.00780747
100.01	0.00471474
100.41	0.000905537
100.81	-0.0030158
101.21	-0.00643209
101.61	-0.0088104
102.01	-0.00978507
102.41	-0.00921389
102.81	-0.00719866
103.21	-0.00406735
103.61	-0.000320754
104.01	0.00344747
104.41	0.00664484
